,speaker,file,word,time,f1,f2,f3,f0,language,gender,glottocode,item,ipa,c1,c1_phonation,vowel,anteropost,height,c2,c2_phonation,c2_place
11156,pl06,pl06-050,pugu,6,357.9851684822847,744.5606101144746,2356.5934495185634,85.85183190864905,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11157,pl06,pl06-050,pugu,7,364.1188943756486,731.6685719730009,2279.6787417736814,88.22114065415789,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11158,pl06,pl06-050,pugu,8,351.2982478197379,707.2096836772154,2173.8448874941014,89.32912445806532,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11159,pl06,pl06-050,pugu,9,345.9290650899341,686.9690927496631,2109.2487162275947,89.21665830508181,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11160,pl06,pl06-051,poko,1,472.06322265696497,827.2011406098406,2095.07334306517,87.05982968553775,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11161,pl06,pl06-051,poko,2,485.2140898284217,849.554020750588,2099.497653521878,82.69816767830842,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11162,pl06,pl06-051,poko,3,498.5007765924981,745.8175073790219,2074.3736135111217,84.18520362677805,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11163,pl06,pl06-051,poko,4,481.6974120463085,775.4191519692971,2065.280221635134,86.08872690061457,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11164,pl06,pl06-051,poko,5,429.5435196173918,839.91113764452,2056.334423134444,86.60539783155784,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11165,pl06,pl06-051,poko,6,407.73666052571696,865.6649985386712,2010.1151271521696,85.68918813134545,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11166,pl06,pl06-051,poko,7,389.5575007292972,883.6727767448109,1944.978696703092,83.06378927322308,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11167,pl06,pl06-051,poko,8,369.48724561134856,887.7111755596131,1922.4478682817887,80.79211851207508,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11168,pl06,pl06-051,poko,9,325.56582859877494,877.3953292641681,1965.6896212522404,,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11169,pl06,pl06-052,putu,1,307.782160494122,699.8931344213124,2554.7990530276065,103.97618656788364,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11170,pl06,pl06-052,putu,2,351.3774096776959,722.5459605479173,2648.2207810015207,92.43704769134963,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11171,pl06,pl06-052,putu,3,334.1615397367385,756.237291453505,2585.3451134333604,95.04889850455903,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11172,pl06,pl06-052,putu,4,347.317610849103,798.3718550280809,2388.554291980587,98.80052076668056,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11173,pl06,pl06-052,putu,5,357.5407731622524,878.3063678623137,2399.066845417456,85.7020195068972,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11174,pl06,pl06-052,putu,6,340.32094692817054,975.3959225166004,2403.708190224004,88.33230122581003,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11175,pl06,pl06-052,putu,7,317.3873320579077,1128.5835843200684,2276.1320556565065,90.37207334223125,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11176,pl06,pl06-052,putu,8,350.17872978345747,1360.5469731406706,2301.598303436393,88.6275998928537,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11177,pl06,pl06-052,putu,9,334.46662086952506,1237.752596806641,2340.2806305322447,83.29922354859167,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11178,pl06,pl06-053,podo,1,430.4517147577024,809.8898960363822,2200.530151043205,86.64808158285774,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11179,pl06,pl06-053,podo,2,448.874360915472,833.9734048775935,2199.968487646352,86.63687952441421,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11180,pl06,pl06-053,podo,3,454.8632921776263,840.0214522451103,2194.571425098871,86.52127951623552,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11181,pl06,pl06-053,podo,4,459.1151881824166,862.4645217066544,2203.511308492019,86.49367739785899,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11182,pl06,pl06-053,podo,5,441.3861140834895,875.0696613075997,2209.754865293044,86.71115430355471,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11183,pl06,pl06-053,podo,6,444.9872117837197,892.0725522038045,2222.3837928271,86.9010856348986,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11184,pl06,pl06-053,podo,7,426.8555744946116,905.3206694736398,2268.0816903942846,87.05472430156719,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11185,pl06,pl06-053,podo,8,418.52341046207965,927.9051459036564,2291.954850324302,86.7353867408068,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11186,pl06,pl06-053,podo,9,406.43349130223424,974.8027177901588,2337.474334551968,86.09913016863561,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11187,pl06,pl06-054,pata,1,535.8300870646747,1027.1334610229546,2107.276204826176,85.48187822284109,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11188,pl06,pl06-054,pata,2,548.0955508582132,1042.9949121120062,2118.912719397331,83.78707916208299,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11189,pl06,pl06-054,pata,3,544.6994103381717,1019.9424908692704,2127.082387079993,82.26508425317763,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11190,pl06,pl06-054,pata,4,547.1892352878236,1043.4347175528144,2118.540526901282,83.6109354761177,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11191,pl06,pl06-054,pata,5,534.8637374824607,1030.297344890772,2099.036766839482,84.05764566405355,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11192,pl06,pl06-054,pata,6,540.3829828441478,1041.3230318807882,2111.910536189275,84.13639476500677,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11193,pl06,pl06-054,pata,7,542.2140082190148,1053.9214593416928,2131.535806387675,83.95205885303818,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11194,pl06,pl06-054,pata,8,516.850671927378,1071.7432187780637,2202.610780276504,83.67449805327828,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11195,pl06,pl06-054,pata,9,489.5902708158828,1020.8558718652348,2214.477993651405,83.37497980437823,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11196,pl06,pl06-055,pogo,1,464.9586669448004,855.0487403896009,2124.8708195444865,,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11197,pl06,pl06-055,pogo,2,472.0677926920045,848.50214046349,2159.595327988389,83.12581797926958,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11198,pl06,pl06-055,pogo,3,477.441280282901,867.8686460260952,2165.444424259428,83.37753835449034,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11199,pl06,pl06-055,pogo,4,469.8249541837184,859.4214459858241,2128.870873940314,84.19737756097747,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11200,pl06,pl06-055,pogo,5,481.9958688126882,877.9804099951223,2166.7989284330743,85.34241628244139,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11201,pl06,pl06-055,pogo,6,446.8182387997982,869.2112741230897,2165.387832458036,85.56995326889373,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11202,pl06,pl06-055,pogo,7,425.4613981123075,875.6931412533173,2151.967743642801,85.53098334395482,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11203,pl06,pl06-055,pogo,8,397.8469088042408,869.9924377497231,2121.5838896533764,85.2726132905252,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11204,pl06,pl06-055,pogo,9,378.1226791700189,867.0841409436603,2102.2048108692584,84.74642265107282,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11205,pl06,pl06-056,puku,1,353.03427473260587,698.1979440841196,2324.2977159061484,,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11206,pl06,pl06-056,puku,2,364.9687729606575,728.9598341850087,2359.19096110956,,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11207,pl06,pl06-056,puku,3,357.33432768089017,690.022074928609,2459.7404222190075,,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11208,pl06,pl06-056,puku,4,354.4912966590485,658.3334431067573,2500.071330642847,,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11209,pl06,pl06-056,puku,5,343.5207236034613,689.1642697209176,2456.919126155377,88.53549847115127,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11210,pl06,pl06-056,puku,6,353.1737161711888,687.2675578120229,2406.2832723576703,88.80794413440618,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11211,pl06,pl06-056,puku,7,325.9233514150241,686.1515826005171,2466.477514722385,,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11212,pl06,pl06-056,puku,8,314.85367853501293,566.1404998144487,2387.910684263205,,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11213,pl06,pl06-056,puku,9,365.7933448438106,724.5932798860575,2493.92917014742,,Polish,m,poli1260,43,puku,p,voiceless,u,back,high,k,voiceless,velar
11214,pl06,pl06-057,pada,1,542.1002218571434,985.7517752424357,2132.055573067424,91.73709470094042,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11215,pl06,pl06-057,pada,2,544.8802291802892,1005.5828924147916,2135.9831061122613,84.64405877474482,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11216,pl06,pl06-057,pada,3,552.2755475483667,1013.8144711882942,2115.983186498099,84.2044681979614,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11217,pl06,pl06-057,pada,4,559.3555987416336,1027.3466581970306,2136.893647191895,84.18287787617217,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11218,pl06,pl06-057,pada,5,562.8792186808384,1047.617088929955,2147.7294035717528,84.48832010865524,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11219,pl06,pl06-057,pada,6,562.2981957675192,1068.8542872302107,2156.7674699241143,85.13347039540812,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11220,pl06,pl06-057,pada,7,535.6758363975487,1092.6904252992465,2177.6255005898515,86.29232393632488,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11221,pl06,pl06-057,pada,8,526.6585649031198,1125.1358887379222,2204.666872588613,86.50217852742546,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11222,pl06,pl06-057,pada,9,457.1122753507362,1163.7032054368062,2187.5340449000896,86.44944081162912,Polish,m,poli1260,26,pada,p,voiceless,a,central,low,d,voiced,coronal
11223,pl06,pl06-058,paka,1,526.8577624674382,834.891524273062,2013.96167991738,83.6347895354436,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11224,pl06,pl06-058,paka,2,545.4723184768645,865.2586094441023,2030.3840011011105,83.13538672428739,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11225,pl06,pl06-058,paka,3,549.7090264844704,922.3759670525986,2026.4706506945624,82.53410952321008,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11226,pl06,pl06-058,paka,4,546.4738750325362,938.2748434739904,2013.665930196424,82.28068985409918,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11227,pl06,pl06-058,paka,5,556.0994722192011,971.3099917979794,1992.7534313165688,83.04471696473158,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11228,pl06,pl06-058,paka,6,544.3699913761375,974.7050054116992,1942.451997413787,83.17737256234237,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11229,pl06,pl06-058,paka,7,540.6328281488068,1016.715306929628,1909.6925976901312,82.99882745891004,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11230,pl06,pl06-058,paka,8,530.1233238434356,1065.8538274641169,1875.7322073214943,82.78005801387644,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11231,pl06,pl06-058,paka,9,485.6363867552069,1189.860628034115,1752.7884147871546,82.83374492344966,Polish,m,poli1260,27,paka,p,voiceless,a,central,low,k,voiceless,velar
11232,pl06,pl06-059,pudu,1,349.8771880042352,653.8102562710789,2465.9783407557543,91.708986217543,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11233,pl06,pl06-059,pudu,2,348.3247879913682,665.7148525516155,2514.251242968613,91.59041712925556,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11234,pl06,pl06-059,pudu,3,344.9718872774127,709.2209313457427,2500.3386215249,94.21517590898932,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11235,pl06,pl06-059,pudu,4,346.6290867554507,741.2630834233734,2481.7623877415363,90.44664510274394,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11236,pl06,pl06-059,pudu,5,364.189324023631,787.102860579245,2490.504038296116,89.93865819873534,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11237,pl06,pl06-059,pudu,6,354.30924314773523,807.4991294014656,2407.16419760615,89.0926924100895,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11238,pl06,pl06-059,pudu,7,361.0886329059121,755.9489692966223,2374.6134549729886,88.23457238468673,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11239,pl06,pl06-059,pudu,8,357.5944934953946,696.247940337967,2369.443156594094,87.24570723934369,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11240,pl06,pl06-059,pudu,9,334.4211799880183,743.6726561040466,2388.430752247581,85.5971568970134,Polish,m,poli1260,42,pudu,p,voiceless,u,back,high,d,voiced,coronal
11241,pl06,pl06-060,paga,1,522.0465559147809,863.8962503554202,2052.8975710640675,83.84498225138202,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11242,pl06,pl06-060,paga,2,546.2643402878638,915.2460048901336,2029.8918779995383,83.69219020127132,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11243,pl06,pl06-060,paga,3,559.787112698848,970.3322694321748,2021.1605145263088,83.19281755152,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11244,pl06,pl06-060,paga,4,549.4775178136222,999.0984817770326,2038.3506688230984,83.63394590413361,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11245,pl06,pl06-060,paga,5,543.0300830242941,993.31024870413,1982.966120554071,84.46140390701363,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11246,pl06,pl06-060,paga,6,541.0843403388344,1049.6361993188011,1938.571968949396,84.03239021415355,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11247,pl06,pl06-060,paga,7,520.9825749804637,1040.6309920485646,1946.6635116107188,83.08681169375743,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11248,pl06,pl06-060,paga,8,481.2584779309595,1113.8642280356285,1955.6867556341065,82.35287395831598,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11249,pl06,pl06-060,paga,9,430.2875446241043,1125.7839063620895,1819.397487590316,81.29431102529598,Polish,m,poli1260,28,paga,p,voiceless,a,central,low,g,voiced,velar
11250,pl06,pl06-061,poto,1,496.3562351376758,866.2971186583517,2170.62601637187,83.83845102288143,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11251,pl06,pl06-061,poto,2,492.01035976330536,864.6305790171283,2168.002210394358,84.09117517816513,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11252,pl06,pl06-061,poto,3,489.1853922322568,856.5518570716506,2155.792608566612,84.682989731202,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11253,pl06,pl06-061,poto,4,488.4263087244229,868.8746121576182,2155.244307029995,85.36559505793028,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11254,pl06,pl06-061,poto,5,483.5328593096299,880.1642356244778,2144.2200541194816,86.12184091261342,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11255,pl06,pl06-061,poto,6,469.2728043350229,886.7256666570198,2150.504149329572,86.6875297144399,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11256,pl06,pl06-061,poto,7,459.9823614463197,898.4753685015577,2150.9640881515666,87.16241406946511,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11257,pl06,pl06-061,poto,8,441.7899947030854,899.1048334271247,2184.850519366423,87.08827329386219,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11258,pl06,pl06-061,poto,9,428.66902344076766,900.2854695816416,2213.687789462529,86.87891629613203,Polish,m,poli1260,33,poto,p,voiceless,o,back,mid,t,voiceless,coronal
11259,pl06,pl06-062,pugu,1,371.4858641625751,704.6834261099924,2255.6927637087115,94.74748559236863,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11260,pl06,pl06-062,pugu,2,368.9572480057728,696.5625025535647,2308.237848959028,96.62355743504985,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11261,pl06,pl06-062,pugu,3,366.7685944683628,698.6334562979433,2322.617044236845,95.21570924689864,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11262,pl06,pl06-062,pugu,4,361.50381969429225,704.2973216634659,2312.9463447201333,93.05079155877928,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11263,pl06,pl06-062,pugu,5,364.2441275798377,709.5939826398785,2286.989200108661,90.5736729495045,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11264,pl06,pl06-062,pugu,6,363.41518284075386,708.9901198620337,2250.2589069282963,90.77508390377308,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11265,pl06,pl06-062,pugu,7,354.462724815388,705.3996144245712,2226.87688584892,90.76368011199126,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11266,pl06,pl06-062,pugu,8,350.78707536725966,702.7894383053946,2252.9536782012037,89.93687192056977,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11267,pl06,pl06-062,pugu,9,341.1130212563828,691.6694154427695,2331.780527925076,89.12463453280529,Polish,m,poli1260,44,pugu,p,voiceless,u,back,high,g,voiced,velar
11268,pl06,pl06-063,poko,1,479.3952850923649,793.1771195265522,2011.9224412037167,,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11269,pl06,pl06-063,poko,2,489.5965202208668,827.0637245189855,2009.5320181995487,85.17629020487765,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11270,pl06,pl06-063,poko,3,493.7275451968178,845.2752416051064,1995.0073135678504,84.4134192008874,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11271,pl06,pl06-063,poko,4,497.10031919404713,863.789139037438,1961.290599550162,84.71592029430528,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11272,pl06,pl06-063,poko,5,488.09681938797854,892.7875499553729,1942.639534867708,85.33741318033228,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11273,pl06,pl06-063,poko,6,487.60265697885296,892.2828557529596,1896.0661297708125,85.80531106558506,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11274,pl06,pl06-063,poko,7,470.6785578014936,908.5504762406564,1867.1968767626583,85.68208788223272,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11275,pl06,pl06-063,poko,8,438.2335968620418,912.0283695951084,1825.2982281680795,85.77697934395572,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11276,pl06,pl06-063,poko,9,436.56463611915,916.6574554339348,1781.3690022531064,84.17454557859976,Polish,m,poli1260,35,poko,p,voiceless,o,back,mid,k,voiceless,velar
11277,pl06,pl06-064,putu,1,358.60506936303153,686.9104250735998,2382.6470931222048,89.19319395985876,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11278,pl06,pl06-064,putu,2,360.77987947554,693.0923333238485,2299.75104110963,89.88474041702736,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11279,pl06,pl06-064,putu,3,362.4687402683778,700.7555311526585,2401.019315991988,91.11807910386992,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11280,pl06,pl06-064,putu,4,356.0670853013441,755.4349097894687,2433.7401211422844,92.3111411165727,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11281,pl06,pl06-064,putu,5,346.3719446317383,843.18683494427,2499.8256356758666,92.82758531751844,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11282,pl06,pl06-064,putu,6,354.876153633797,872.311331490706,2354.5229072763136,91.52926784264405,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11283,pl06,pl06-064,putu,7,348.17945918173496,898.0388324409336,2327.866734735448,89.69373091490714,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11284,pl06,pl06-064,putu,8,356.8970674538465,944.5715164489624,2289.3698197540207,89.4986276364252,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11285,pl06,pl06-064,putu,9,346.7822423338448,1015.3016370970278,2253.7391495050715,89.43597552986269,Polish,m,poli1260,41,putu,p,voiceless,u,back,high,t,voiceless,coronal
11286,pl06,pl06-065,podo,1,477.80551161807176,851.2063268345285,2217.9598491344727,85.49828809399024,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11287,pl06,pl06-065,podo,2,470.8042158010496,857.6701577911489,2227.0674178779573,85.520316747229,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11288,pl06,pl06-065,podo,3,473.2851318999857,883.9022427839101,2228.5890502679817,85.5820688986193,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11289,pl06,pl06-065,podo,4,465.9219143668239,889.8240676613211,2272.465400998629,86.34822620815514,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11290,pl06,pl06-065,podo,5,458.8691980766379,891.173616338903,2331.1313078187964,87.02483131656949,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11291,pl06,pl06-065,podo,6,452.1735683662084,909.544550367102,2363.033427798653,87.28773646499201,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11292,pl06,pl06-065,podo,7,437.29579009101815,937.7222587506972,2392.8979723223915,86.83378216962541,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11293,pl06,pl06-065,podo,8,407.1731490462631,965.8314035452552,2499.395424353173,85.89451961778155,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11294,pl06,pl06-065,podo,9,383.8782919544347,971.9744342914402,2730.143664088249,85.50544236910731,Polish,m,poli1260,34,podo,p,voiceless,o,back,mid,d,voiced,coronal
11295,pl06,pl06-066,pata,1,575.2712817395552,1028.436802919527,2172.9225765202973,81.54291134362717,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11296,pl06,pl06-066,pata,2,570.0320471137856,1013.203226967608,2165.851867051508,81.21909419954089,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11297,pl06,pl06-066,pata,3,569.726877242184,1039.1680282050097,2205.6258430903217,81.21589096457785,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11298,pl06,pl06-066,pata,4,571.9851265826815,1046.9887071559726,2239.103818148332,81.41437387213065,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11299,pl06,pl06-066,pata,5,567.5880192834154,1026.2871231112026,2231.9180788710337,81.85085688908418,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11300,pl06,pl06-066,pata,6,564.4457641996746,1036.9057830332094,2231.505866400823,82.96186014335186,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11301,pl06,pl06-066,pata,7,564.7176295829485,1093.0181079679217,2226.428904836358,84.36091160914742,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11302,pl06,pl06-066,pata,8,555.0061939088656,1066.5082014546842,2227.610171214684,83.78875028742009,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11303,pl06,pl06-066,pata,9,516.4650665915392,1030.4883648298617,2223.1943923397657,83.19716793230552,Polish,m,poli1260,25,pata,p,voiceless,a,central,low,t,voiceless,coronal
11304,pl06,pl06-067,pogo,1,483.6276041724589,893.0804962990868,2082.3069379296976,84.09998164863273,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11305,pl06,pl06-067,pogo,2,489.23110454436977,886.6426464207385,2116.410800887316,83.96862664424549,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11306,pl06,pl06-067,pogo,3,497.1375192535213,876.2131461463296,2116.952269755194,84.39679191569978,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11307,pl06,pl06-067,pogo,4,486.55777378382254,889.5004935921378,2123.6352632600274,84.92431768610113,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11308,pl06,pl06-067,pogo,5,479.57151651924704,859.6978335724066,2164.2396075658617,85.28869236038187,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
11309,pl06,pl06-067,pogo,6,475.3433135650795,827.4719071936474,2196.576848810882,85.21875438462236,Polish,m,poli1260,36,pogo,p,voiceless,o,back,mid,g,voiced,velar
